"Depth_mm","Core.Y..mm.","RMean","RABD620","RABD670","RABD715","RABD845","Chla_calibrated","Bphe_calibrated","depth_VT","mean_VT"
12987,84.5157000000008,0.122148090036003,0.997497977190882,1.00511361344538,1.00531696278512,0.988610337334935,2.97878613401891,0.602374227243228,12987,14543
12988,85.5156999999998,0.129343680672266,1.00199575030012,1.00965966386555,1.00168028811525,0.987937038415366,5.10472370976172,0.513973748155386,12988,14544
12989,86.5157000000006,0.143308373349346,1.00053980792317,1.00665108043217,1.00367399759904,0.98781331572629,3.69777482454962,0.497729633289755,12989,14545
12990,87.5156999999996,0.143795392557027,0.997435962785115,1.00398303721489,1.00550869147659,0.987178210084033,2.45007785573507,0.414343723383887,12990,14546
12991,88.5157000000005,0.134712630252099,0.998705714285716,1.00464890756302,1.00355521008403,0.987099294117647,2.76146876935092,0.403982487039315,12991,14547
12992,89.5156999999994,0.132834571428571,1.00044763505402,1.00511821128451,1.00339763505402,0.987683284513804,2.9809362903265,0.48065724367793,12992,14548
12993,90.5157000000002,0.135013840336133,0.998945642256902,1.00520753901561,1.0037518367347,0.988219015606242,3.02270995373531,0.550995816720799,12993,14549
12994,91.5157000000004,0.126015300120046,0.999181007202881,1.0051381272509,1.00589139255702,0.988897093637455,2.99024989167131,0.640023767124313,12994,14550
12995,92.5157,0.121433428571428,0.997175612244898,1.00500632653061,1.00412285714286,0.989254285714286,2.92861394884731,0.686921140342186,12995,14551
12996,93.5157000000008,0.116008358943561,0.997265996398552,1.00441987995198,1.00353773109244,0.989653747899157,2.65436516089969,0.739368348400595,12996,14551.9807488595
12997,94.5156999999998,0.0987769667466988,0.996210811524608,1.00512909963986,1.00497025210084,0.99049562304922,2.98602817484724,0.849901967918777,12997,14552.0191392557
12998,95.5157000000006,0.100658529411761,1.00047470588235,1.00476823529412,1.00120823529412,0.99000994117647,2.81727178161756,0.786134584684573,12998,14553
12999,96.5156999999996,0.114076607442966,0.999245888355342,1.00603555822329,1.00076488595438,0.991710276110443,3.40992896460181,1.00937929576957,12999,14554
13000,97.5157000000004,0.130421452581033,0.99950023889556,1.00707133253301,1.00337596638656,0.991016360144057,3.89430360225781,0.918271910784518,13000,14555
13001,98.5156999999994,0.128313188475395,0.999057250900359,1.00571614645858,1.00429708283313,0.991162134453783,3.2605576620512,0.937411283273996,13001,14556
13002,99.5157000000002,0.11329352581032,1.00196974789916,1.0075431212485,1.00259338535414,0.988603541416568,4.1149332181579,0.601481960194989,13002,14557
13003,100.5157,0.104254344537811,1.00455433373349,1.00989013205282,1.00354723889556,0.994631843937576,5.21250099642995,1.39296523078263,13003,14558
13004,101.5157,0.106405392557023,1.0056243457383,1.00592048019208,1.00225206482593,0.993952075630252,3.35611330307521,1.30371535633666,13004,14559
13005,102.515700000001,0.102914924369727,1.00272243697478,1.00803756302522,1.00517336134454,0.992863621848742,4.34615642401389,1.16080730620628,13005,14560
13006,103.5157,0.0960510572629018,1.00358798319328,1.0093156422569,1.00237975990396,0.995999660264105,4.94384373767925,1.57255206072558,13006,14561
13007,104.5157,0.123417100840338,1.00353159663866,1.00835291716687,1.00445141656663,0.991347334933973,4.49363019958553,0.961727097098047,13007,14562
13008,105.5157,0.13010453781513,0.998911965186076,1.00426219687875,1.00329390156062,0.990075468187274,2.58062546612051,0.794737924122551,13008,14563
13009,106.5157,0.118543170468189,1.00069889555823,1.00628695078031,1.00361803121248,0.99061918127251,3.52749142736572,0.866124489322948,13009,14564
13010,107.515699999999,0.141674762304906,1.00084356542617,1.00501222088836,1.00211979591837,0.99060181272509,2.93137041555099,0.86384409369431,13010,14565
13011,108.5157,0.156252134453781,0.996250642256903,1.00210195678271,1.00444608643457,0.991094402160866,1.5704000686153,0.928518402311987,13011,14566
13012,109.515700000001,0.147271571428566,0.99697142857143,1.00321714285714,1.00376857142857,0.992710571428571,2.09191121795517,1.14071262006546,13012,14567
13013,110.5157,0.139598908763505,0.997359921968788,1.00460280912365,1.0032324729892,0.991248260504202,2.73991106642388,0.948719164361736,13013,14568
13014,111.515700000001,0.122378135654246,0.998696843937576,1.00513835534213,1.00236238895558,0.99127860744298,2.99035655738701,0.95270355205185,13014,14569
13015,112.5157,0.126498214885951,1.00003914765906,1.0044437214886,1.00262558223289,0.991715829531813,2.66551453538298,1.01010842973277,13015,14570
13016,113.5157,0.136668114045619,0.999499631452581,1.00812066026411,1.00319535414166,0.991314870348139,4.38501642913239,0.957464673889398,13016,14571
13017,114.5157,0.149477403361339,1.00183597839136,1.00786308523409,1.00171738295318,0.989322560624252,4.26456276402442,0.695885263965817,13017,14572
13018,115.5157,0.141019968787501,0.997768529411763,1.00454789915966,1.00321897959184,0.986802583433374,2.71423269840444,0.365025991079111,13018,14572.9840977191
13019,116.515699999999,0.145982084033594,1.00122067226891,1.00411168067227,1.00380554621849,0.988823747899159,2.51023732046643,0.63039387137374,13019,14573.0157058824
13020,117.5157,0.153809815126045,0.99619968907563,1.00608054021609,1.00297129651861,0.989520836734693,3.4309645669125,0.721917836787925,13020,14574
13021,118.515700000001,0.145928134453786,0.999523924369746,1.00527454981993,1.00269607442977,0.989024617046818,3.05404721877212,0.656766895852036,13021,14575
13022,119.5157,0.150097006002401,0.997981618247299,1.00486803121248,1.00280254501801,0.989184319327731,2.86394084006445,0.677734935059959,13022,14576
13023,120.515700000001,0.149040121248501,0.99864285834334,1.00352711884754,1.00306465786315,0.987981726290516,2.23686992818837,0.51984102264201,13023,14577
13024,121.5157,0.144230346938777,0.999144172869147,1.00526297719088,1.00412841536615,0.989871244897959,3.04863533709958,0.767924519122727,13024,14578
13025,122.5157,0.138560435774307,1.00011572629052,1.00687931572629,1.00215660264106,0.987953902761104,3.80450790998413,0.516187944850825,13025,14579
13026,123.5157,0.133725983193278,0.999861915966386,1.00270848739496,1.00409100840336,0.988989235294117,1.85404105369708,0.652121464530503,13026,14580
13027,124.5157,0.130203241296522,1.00003935654262,1.00523358943577,1.00490282112845,0.989644518607444,3.03489230148351,0.738156592692463,13027,14581
13028,125.515699999999,0.172126370948365,1.00008102040817,1.00321986794718,1.00351613445378,0.990468763505403,2.0931855925797,0.846375456183197,13028,14582
13029,126.5157,0.139784693877541,0.994760551020409,1.00324183673469,1.00659959183673,0.986775163265306,2.10345918538196,0.361425872434229,13029,14583
13030,127.515700000001,0.119059807923156,0.998412745498201,1.00421217286915,1.00640989195678,0.987291256902762,2.55723199005374,0.429186154649604,13030,14584
13031,128.5157,0.109682082833134,0.999419078031212,1.00237471788715,1.00520388955582,0.989277304921969,1.69795542492233,0.689943436870915,13031,14585
13032,129.515700000001,0.154278496998826,1.00165638655462,1.00508689075631,1.00368585834334,0.989932032412966,2.96628940310572,0.775905588589822,13032,14586
13033,130.5157,0.153040445378152,0.998632210084033,1.00353521008403,1.00528151260504,0.988962655462185,2.2406537541696,0.648631677441086,13033,14587
13034,131.5157,0.165473418967582,0.997199495798318,1.00291662665066,1.00544237695078,0.988407519807922,1.95137632800914,0.575745391173155,13034,14588
13035,132.5157,0.112556896758719,0.996368318127246,1.0042193757503,1.00681381752701,0.987575432172869,2.56060038113429,0.466496819039878,13035,14589
13036,133.5157,0.140199529411783,1.00164238895558,1.00402602641056,1.00374102040816,0.98867207202881,2.47018153651173,0.610479656134124,13036,14590
13037,134.515699999999,0.137879600240115,0.997828066026404,1.00367,1.00595945978392,0.987242600240098,2.3036875792925,0.42279779998971,13037,14591
13038,135.5157,0.123317344537816,1.00250152460985,1.00766669867947,1.00271308523409,0.988890444177671,4.17272358116229,0.639150729290073,13038,14591.9887555822
13039,136.515700000001,0.132278876350545,1.00260034813926,1.00771525810324,1.00249340936374,0.988216062424969,4.19543215104121,0.550608080112487,13039,14592.0109711885
13040,137.5157,0.150214361344538,1.00160621848739,1.00540016806723,1.00344966386555,0.988989495798319,3.11279195925,0.652155667312701,13040,14593
13041,138.515699999999,0.139173008403371,0.998049542617044,1.00313050420168,1.00426292917167,0.988842454981992,2.05139508721823,0.632850009408027,13041,14594
13042,139.5157,0.150351099639854,0.996397519807924,1.00273099639856,1.00409708283313,0.990812174069628,1.86456727583047,0.891463391896375,13042,14595
13043,140.5157,0.133336451380538,0.994460111644659,1.00240547418968,1.00517410564226,0.988947779111645,1.71233845484425,0.646678493681759,13043,14596
13044,141.5157,0.12910845858342,1.00001961584634,1.00527887154862,1.00195452581032,0.990143698679472,3.05606825342142,0.803696215935235,13044,14597
13045,142.5157,0.15024432052821,0.998753450180071,1.00555453781512,1.00255981992797,0.98823012484994,3.18498219413102,0.552454399879878,13045,14598
13046,143.515699999999,0.133152469387766,0.998802489795916,1.00494551020408,1.00402551020408,0.989614387755098,2.90017350014058,0.734200575973467,13046,14599
13047,144.5157,0.122501058823527,1.00415941176471,1.01055352941176,1.00307176470588,0.991628411764706,5.52273542910773,0.998630953283025,13047,14600
13048,145.515700000001,0.123237842737098,1.00331268907562,1.00662031212485,1.00219116446579,0.990273110444175,3.68338618064432,0.820687275428782,13048,14601
13049,146.5157,0.125886975990396,1.00081406962785,1.00579891956783,1.00365105642257,0.989934531812725,3.29926608957396,0.776233746158008,13049,14602
13050,147.515699999999,0.14810704081632,1.00096194477792,1.0069469027611,1.00338012004801,0.988910613445378,3.83611464630807,0.641798844230306,13050,14603
13051,148.5157,0.142307705882354,0.999331791116447,1.00478984393758,1.00472,0.988765300120048,2.82737695486473,0.622719996479787,13051,14604
13052,149.5157,0.145481771908768,0.997712001200479,1.00427434573829,1.00347217286915,0.990976177671071,2.58630681907884,0.912996171050339,13052,14605
13053,150.5157,0.154082284513802,0.996980990396159,1.00247400960384,1.00350177671068,0.991537903961585,1.74438869599341,0.986747771943296,13053,14606
13054,151.5157,0.154691739495795,0.996946630252101,1.00264756302521,1.00461680672269,0.98935393277311,1.82555007912495,0.700004256152589,13054,14607
13055,152.515699999999,0.146422769507805,0.997664603841537,1.00146049219688,1.00397456182473,0.991543795918366,1.27042238678317,0.987521353761104,13055,14608
13056,153.5157,0.150979516206484,0.997722656662665,1.00334702280912,1.00298488595438,0.990169990396159,2.15264892315587,0.807148175063077,13056,14609
13057,154.515700000001,0.14067893037214,0.996633638655463,1.00235493397359,1.00335348139256,0.990539158463385,1.68870357741771,0.855617930558346,13057,14610
13058,155.5157,0.153168172869148,0.996357837935174,1.00247962785114,1.00373638655462,0.990844740696278,1.74701604103812,0.895739212508147,13058,14610.99495006
13059,156.515699999999,0.151198097238903,0.995075396158462,1.00443459783913,1.00406819927971,0.990941357743096,2.6612479066782,0.908424504253751,13059,14611.00469988
13060,157.5157,0.135484629051624,0.995817169267708,1.00291104441777,1.0026343577431,0.991079515006002,1.94876582492103,0.926563800003991,13060,14612
13061,158.515700000001,0.13432426890757,0.996287495798321,1.00290705882353,1.00238546218487,0.991216899159665,1.94690198185478,0.944601590723545,13061,14613
13062,159.5157,0.156829714285705,0.997497545018008,1.00289866746699,1.00357494597839,0.991078112845139,1.94297780624462,0.926379703923455,13062,14614
13063,160.5157,0.178124204081639,0.999436387755103,1.00254306122449,1.00402163265306,0.989383979591836,1.77668033850334,0.70394923971522,13063,14615
13064,161.515699999999,0.170387813925581,0.998718830732292,1.00282080432173,1.00591235294117,0.987367474189677,1.90656549864399,0.439193069085739,13064,14616
13065,162.5157,0.161405779111644,0.9996887515006,1.0046443817527,1.0050356062425,0.989448288115247,2.75935229695496,0.712392598398469,13065,14617
13066,163.515700000001,0.169455369747909,0.999986074429769,1.0068818847539,1.00276211284514,0.990784716686674,3.80570930280157,0.887858387139808,13066,14618
13067,164.5157,0.171292463385354,0.998543487394958,1.00303151260504,1.00433654261705,0.989604506602641,2.00510216577467,0.732903234501806,13067,14619
13068,165.515699999999,0.183536714285706,0.99861918487395,1.00258949579832,1.00547966386555,0.989047705882352,1.79839523301544,0.659798334138192,13068,14620
13069,166.5157,0.184250468187275,0.997054400960385,1.00186927971188,1.00505096038415,0.989430987995198,1.46158980868231,0.71012118691077,13069,14621
13070,167.515700000001,0.17087270588234,0.996667120048021,1.00352906362545,1.00596992797119,0.988617774309726,2.2377793937798,0.603350661506489,13070,14622
13071,168.5157,0.14981007442978,0.997161585834335,1.0013406242497,1.00488024009604,0.989640824729892,1.21436674518717,0.737671606699063,13071,14623
13072,169.5157,0.133225864345732,0.997210618247298,1.00186944777911,1.00453043217287,0.990158106842735,1.46166840447378,0.8055879292564,13072,14624
13073,170.515699999999,0.110132672268923,0.997525276110442,1.00187151260504,1.00437704681873,0.988620773109241,1.46263400991723,0.603744387541225,13073,14625
13074,171.5157,0.0954886606242518,0.997230581032413,1.00317711884754,1.00269879951981,0.992196247298919,2.07319419150588,1.07318466458211,13074,14626
13075,172.515700000001,0.113716857142868,0.999114823529411,1.00182319327731,1.00341420168068,0.991181647058822,1.44003771974087,0.939973181984361,13075,14627
13076,173.5157,0.118391043217287,0.997948176470588,1.00098475390156,1.00354740696278,0.990890265306122,1.0479457697735,0.901716345700447,13076,14628
13077,174.515699999999,0.128335936374532,0.999853319327727,1.00326818727491,1.00377418967587,0.990836177671069,2.11578188275684,0.894614933961231,13077,14629
13078,175.5157,0.162835372148857,0.998690166866749,1.00387656662665,1.00347717887155,0.989431505402161,2.40028742155185,0.710189119625494,13078,14629.9974811525
13079,176.515700000001,0.110968543817487,0.993537842737102,1.00406891956783,1.00682675870348,0.988692184873954,2.49024030540819,0.613120363099296,13079,14630.0028919568
13080,177.5157,0.113882204081608,1.00488408163266,1.00174795918367,1.00274142857143,0.993017306122449,1.40485487488383,1.18098521386237,13080,14631
13081,178.5157,0.146532972388952,0.99755712605042,1.00428456182473,1.00326003601441,0.989156845138055,2.59108432043167,0.674127723672338,13081,14632
13082,179.5157,0.13704201680672,0.998952714285712,1.0040974789916,1.00373344537815,0.990125605042017,2.5035959760503,0.801320619936242,13082,14633
13083,180.5157,0.139531105642255,0.998349708283312,1.00400773109244,1.00410932773109,0.989249961584633,2.46162582316309,0.686353405682592,13083,14634
13084,181.515700000001,0.14761601800722,1.00231660264106,1.00317080432173,1.00353659063625,0.99087622809124,2.07024123532482,0.899873335880284,13084,14635
13085,182.5157,0.145623901560624,0.997569051620648,1.00501324129652,1.00383573829532,0.988188014405762,2.93184760428646,0.54692552803461,13085,14636
13086,183.515699999999,0.143914477791112,0.997276374549818,1.00448765906362,1.00294841536615,0.989491445378148,2.68606172098541,0.718058911837736,13086,14637
13087,184.5157,0.156055075630249,0.996800030012005,1.00384330132053,1.00273511404562,0.990710076830732,2.38473106873606,0.878058580794398,13087,14638
13088,185.515700000001,0.165805097238898,0.993851426170468,1.00148672268907,1.00260653061224,0.991610953181273,1.28268894430734,0.996338736416474,13088,14639
13089,186.5157,0.163055588235298,0.993684168067226,1.00259352941176,1.00335075630252,0.991041327731092,1.80028153202105,0.921550018904708,13089,14640
13090,187.5157,0.155891391356543,0.99516651860744,1.00306822328932,1.00341266506603,0.990020773109242,2.02226973232473,0.787556758430384,13090,14641
13091,188.5157,0.157541157262905,0.994442494597839,1.00204030012005,1.00385782713085,0.989360960384152,1.54156664094948,0.700926943186408,13091,14642
13092,189.5157,0.153441076830731,0.994935901560624,1.00328196878751,1.0026344057623,0.990963957983193,2.12222673769625,0.911391792621584,13092,14643
13093,190.515700000001,0.148470919567837,0.995795018007202,1.00070587034814,1.00089516206483,0.991433344537817,0.917527281046371,0.973019689384944,13093,14644
13094,191.5157,0.156071989195679,0.994440606242497,1.00330620648259,1.00356595438175,0.990309720288115,2.13356137368865,0.82549394843779,13094,14645
13095,192.515699999999,0.103152106842758,0.99540601680672,1.00234420168067,1.00238906362546,0.992535013205279,1.68368467470365,1.11766278202805,13095,14646
13096,193.5157,0.122307705882345,0.99635,1.00231529411765,1.00109235294118,0.993272764705883,1.67016619849184,1.21452553378019,13096,14647
13097,194.515700000001,0.136597612244888,0.997383530612243,1.00607326530613,1.00218714285714,0.990544265306123,3.4275624919212,0.85628843118087,13097,14648
13098,195.5157,0.123409707082833,0.998364567827132,1.00511254501801,1.0022356302521,0.991831801920769,2.978286489343,1.02533497242685,13098,14649
13099,196.5157,0.13063660864346,0.997346741896757,1.00886641056423,1.00034320528211,0.991839316926771,4.73376279985329,1.02632165176298,13099,14650
13100,197.5157,0.146593058823523,0.99770080672269,1.00435483793518,1.00334516206482,0.989445546218488,2.62394858942641,0.712032602295637,13100,14650.9901601441
13101,198.5157,0.14910650660264,0.996229517406963,1.00277441776711,1.00332991596639,0.990217899159664,1.88487306007197,0.813438334639,13101,14651.0101284514
13102,199.515700000001,0.14698660024009,0.995932426170465,1.00239585834334,1.00314146458583,0.990729864345737,1.70784165274938,0.880656573685253,13102,14652
13103,200.5157,0.123851739495798,0.99650587394958,1.00295907563025,1.00388042016807,0.992375924369748,1.97122737945555,1.09677528485596,13103,14653
13104,201.515699999999,0.140740429771904,0.998140829531816,1.00159589435774,1.0021906362545,0.991532689075632,1.33374252514736,0.986063085835412,13104,14654
13105,202.5157,0.139700749099636,0.995805135654262,1.00527217286915,1.00155069627851,0.991350840336135,3.0529356497148,0.962187337299665,13105,14655
13106,203.515700000001,0.153361619447783,0.995134530612246,1.00337195678271,1.002604969988,0.989851159663866,2.16430917028523,0.765287437338031,13106,14656
13107,204.5157,0.164157313325323,0.995391851140457,1.00152659063625,1.00275318127251,0.991519262905162,1.30133298895015,0.984300302816777,13107,14657
13108,205.5157,0.163550285714281,0.994469534213685,1.00199474189676,1.00369402160864,0.990577432172869,1.52026156735327,0.860643060046175,13108,14658
13109,206.5157,0.155676136854741,0.996941954381753,1.00128601440576,1.00300019207683,0.991421800720288,1.18882872679622,0.9715040490499,13109,14659
13110,207.5157,0.152902991596637,0.993869857142857,1.0025925210084,1.00241924369748,0.991821084033613,1.79980995727043,1.02392777224901,13110,14660
13111,208.515700000001,0.145195516206476,0.996248996398558,1.00342483793518,1.0022056782713,0.99004126770708,2.1890387748183,0.790247587443938,13111,14661
13112,209.5157,0.0973351110444187,0.992796587034814,1.0025474909964,1.00273388955582,0.993790983193277,1.77875189901978,1.28256479721333,13112,14662
13113,210.515699999999,0.12509686314521,1.00048807923169,1.00311953181272,0.999996050420169,0.995368883553429,2.04626390479966,1.48973451594629,13113,14663
13114,211.5157,0.143030122448984,0.996757510204081,1.00701632653061,1.00376816326531,0.988950999999999,3.8685803223576,0.647101378770896,13114,14664
13115,212.515700000001,0.1307959867947,0.99755731572629,1.00799195678271,1.00368968787515,0.992040100840338,4.32482889447362,1.05268348546943,13115,14665
13116,213.5157,0.112200986794712,1.00029607442977,1.00275983193277,1.00329136854742,0.992266980792318,1.87805206812944,1.08247158681275,13116,14666
13117,214.5157,0.13887623529412,0.999994218487392,1.00526470588235,1.00537504201681,0.989563277310924,3.04944375095943,0.727490053172786,13117,14667
13118,215.5157,0.141377336134453,0.99950533013205,1.00274164465786,1.00283534213686,0.98865206122449,1.8695468806463,0.607852346573135,13118,14668
13119,216.5157,0.149533951980791,0.999291012004801,1.00555509003601,1.00370807923169,0.989216829531813,3.18524043744835,0.682003347695962,13119,14669
13120,217.515700000001,0.146424127250902,0.999166289315727,1.00560644657863,1.00402917166866,0.988575983193276,3.20925706586756,0.597863715651643,13120,14670
13121,218.5157,0.141089770708283,0.998421557022809,1.00352909963986,1.00423442977191,0.988793184873949,2.23779623573479,0.626381112712822,13121,14671
13122,219.515699999999,0.145133285714287,0.998691986794716,1.0053894237695,1.00163757503001,0.989231578631455,3.10776744255073,0.683939824105742,13122,14672
13123,220.5157,0.148468159663863,0.998302671068428,1.00540720288115,1.00437258103241,0.98879644657863,3.11608175454039,0.626809356763213,13123,14673
13124,221.515700000001,0.134895789915942,0.99589536134454,1.00478201680672,1.00419016806723,0.990395260504201,2.82371663655425,0.836724912669972,13124,14674
13125,222.5157,0.119989444177653,0.999140641056423,1.00314154861945,1.00509549819928,0.98869031452581,2.05655995354529,0.612874796580152,13125,14674.9840977191
13126,223.5157,0.169985702280916,0.997516086434572,1.00210831932773,1.00285280912365,0.988569104441777,1.57337548073838,0.59696057306466,13126,14675.0160948379
13127,224.5157,0.143583656662669,0.999252774309723,1.00509334933974,1.0041893637455,0.987948847539016,2.96930972710845,0.515524221738389,13127,14676
13128,225.5157,0.126430865546214,0.998659872749099,1.00277643457383,1.0063481392557,0.987440619447779,1.88581620957513,0.448796642879365,13128,14677
13129,226.5157,0.10566506842737,1.00057962785114,1.00328693877551,1.00345201680672,0.989729753901561,2.12455092754353,0.749347522331699,13129,14678
13130,227.5157,0.102352942376951,0.996785307322929,1.00316887154862,1.0053968547419,0.98868980912365,2.06933738371686,0.612808440030631,13130,14679
13131,228.515699999999,0.10674942857143,0.997824285714287,1.00210714285714,1.00453428571428,0.989726142857142,1.572825310195,0.748873411877375,13131,14680
13132,229.5157,0.109088787515003,0.999265360144057,1.00287452581032,1.00549513805522,0.989976452581032,1.93168808213282,0.781737714595191,13132,14681
13133,230.515700000001,0.119431114045612,0.997701998799516,1.00274,1.003297454982,0.989472593037216,1.86877776468316,0.71558370220664,13133,14682
13134,231.5157,0.101537320528215,0.996347159663863,1.00364006002401,1.00428,0.991142605042017,2.28968630035855,0.934847177932029,13134,14683
13135,232.5157,0.117447573829539,0.99811481872749,1.00198475390156,1.00289,0.990633973589436,1.5155907317189,0.868066639926569,13135,14684
13136,233.5157,0.128413496998799,0.997039786314526,1.0032730972389,1.00419530612245,0.987509441776711,2.11807800267971,0.457832639630061,13136,14685
13137,234.5157,0.146571704681877,0.998447007202881,1.00188540216086,1.00485863145258,0.98844455822329,1.46912939072176,0.580608333275072,13137,14686
13138,235.5157,0.166751260504207,0.997135890756302,1.00204764705882,1.00661554621849,0.989220957983192,1.54500239985368,0.682545390864588,13138,14687
13139,236.5157,0.181129723889556,0.995710468187275,1.00166924369748,1.00596944777911,0.987812578631453,1.36804397433784,0.497632856754314,13139,14688
13140,237.5157,0.184076277310925,0.996826787515005,1.00099276110444,1.00637776710684,0.988759219687874,1.05169029785984,0.621921668869776,13140,14689
13141,238.5157,0.185252348139256,0.996580966386555,1.00119330132053,1.00566007202881,0.98918349579832,1.14547191958052,0.677626810136057,13141,14690
13142,239.515700000001,0.167517498199265,0.999209890756302,1.00197677070828,1.00506599039616,0.98632655582233,1.51185743160266,0.302526159797273,13142,14691
13143,240.5157,0.159469265306124,0.997361773109244,1.00268913565426,1.00472403361344,0.988632140456182,1.84499130965457,0.605236858249761,13143,14692
13144,241.5157,0.150352959183672,0.999781476590639,1.00871651860744,1.00365177671068,0.990474849939977,4.66366658142727,0.847174571875494,13144,14693
13145,242.5157,0.158369764705882,0.999911117647059,1.00383117647059,1.00475882352941,0.98990694117647,2.37906094374719,0.772611245969234,13145,14694
13146,243.5157,0.154023985594236,1.00022081632653,1.00282202881152,1.00457357743097,0.988207600240096,1.90713812512683,0.549497041352256,13146,14695
13147,244.5157,0.157763277310926,0.999219714285713,1.00413338535414,1.00507573829532,0.988089465786315,2.52038740559658,0.533986631328562,13147,14696
13148,245.5157,0.155740244897959,1.00222306122449,1.00410469387755,1.00311714285714,0.987781,2.50696998111771,0.493486754528074,13148,14697
13149,246.5157,0.161377793517412,0.999544043217291,1.00502835534214,1.00562906362545,0.988734404561824,2.93891561157507,0.61866357804612,13149,14698
13150,247.5157,0.153341833133252,0.99867050540216,1.00302068427371,1.00439931572629,0.989186438175271,2.00003835118111,0.678013128195561,13150,14699
13151,248.515700000001,0.167101320528223,0.999963583433375,1.0044568907563,1.00410709483793,0.988256398559424,2.67167307707968,0.555903994760177,13151,14700
13152,249.5157,0.182407294117644,0.998146016806723,1.00344789915967,1.00590344537815,0.987102025210085,2.19982324026611,0.404341064593643,13152,14701
13153,250.5157,0.181887588235289,0.996003332533012,1.00150172869148,1.00621738295318,0.987569049219688,1.28970642573009,0.465658772070327,13153,14702
13154,251.5157,0.153038475390154,0.996251081632653,1.00150169267707,1.00423603841537,0.988527034813926,1.28968958377516,0.591437060180512,13154,14702.9800732293
13155,252.5157,0.132831050420167,0.997977448979592,1.00206806722689,1.00474207683073,0.99020025090036,1.55455178857265,0.811121214364215,13155,14703.0200079232
13156,253.5157,0.133991588235293,0.998857581032413,1.00231447779112,1.00448651860744,0.990814950780313,1.6697844475034,0.891827958877939,13156,14704
13157,254.5157,0.121393829531813,0.998248139255702,1.00316471788716,1.00493105642257,0.990502490996399,2.06739494485936,0.850803691957431,13157,14705
13158,255.5157,0.11876537094838,0.998019649459785,1.00258214885954,1.00254015606243,0.99195374429772,1.794959474111,1.04134534201204,13158,14706
13159,256.5157,0.104537050420172,0.996464042016807,1.00436,1.0026756302521,0.99103981512605,2.62636260303481,0.921351422105304,13159,14707
13160,257.515700000001,0.10550979591838,1.00013174069628,1.0021287515006,1.00186025210084,0.990847806722688,1.58293048344197,0.896141765067755,13160,14708
13161,258.5157,0.128275085234086,0.998104115246099,1.00275859543818,1.00479471788715,0.990024393757504,1.87747382766094,0.78803212981692,13161,14709
13162,259.5157,0.139888136854744,0.999453912364945,1.00400948379352,1.00521518607443,0.988236798319328,2.46244546499381,0.553330590044483,13162,14710
13163,260.5157,0.147495801920768,0.997292834333733,1.00321363745498,1.0040043937575,0.990200805522209,2.09027193429406,0.811194033190559,13163,14711
13164,261.5157,0.119135756302514,0.994936626650661,1.00310004801921,1.00651225690276,0.987700985594238,2.03715240692386,0.4829812990792,13164,14712
13165,262.5157,0.130176795918374,1.0000346122449,1.00164693877551,1.00365918367347,0.99089706122449,1.35761318995256,0.902608612748632,13165,14713
13166,263.5157,0.146210008403362,0.996604554621848,1.00317537815126,1.00438663865546,0.989368831932773,2.07238016366126,0.701960434625445,13166,14714
13167,264.5157,0.140042539015606,0.999614351740697,1.00609165666267,1.00273757503001,0.990023739495798,3.43616311714955,0.78794622882031,13167,14715
13168,265.5157,0.143645063625449,0.998649030012005,1.00518635054022,1.00479170468187,0.989805109243699,3.01280126996827,0.759241268115658,13168,14716
13169,266.515700000001,0.140402066026408,0.997355091236495,1.00296595438175,1.00436122448979,0.988902981992797,1.97444419293921,0.640796876092965,13169,14717
13170,267.5157,0.138545448979595,1.00071,1.00489148859544,1.00484135654262,0.989629948379351,2.87491056702264,0.736243601142274,13170,14718
13171,268.5157,0.139678546218495,0.998929822328932,1.00497833133253,1.00232021608643,0.988988321728691,2.91552213550662,0.652001518368477,13171,14719
13172,269.5157,0.150717393757501,0.998850551020408,1.00542099639856,1.00340612244898,0.989808212484993,3.12253222346374,0.759648706786954,13172,14720
13173,270.5157,0.127298042016804,0.998570504201681,1.00696151260504,1.00437663865546,0.988235915966387,3.84294686622028,0.553214741911603,13173,14721
13174,271.5157,0.134718408163266,0.998743777911164,1.0094175030012,1.00246,0.991790426170468,4.99147840157051,1.0199025618839,13174,14722
13175,272.5157,0.133784651860744,0.998537082833133,1.00831737094838,1.00212096038415,0.990556171668667,4.47700718959405,0.857851671700755,13175,14723
13176,273.5157,0.114648966386559,0.995906755102041,1.0025193517407,1.00291472989196,0.99376931572629,1.765592717858,1.27971997687184,13176,14724
13177,274.5157,0.125354262905154,0.997060930372149,1.0043506122449,1.00229427370948,0.991640091236496,2.62197246665613,1.00016440428336,13177,14725
13178,275.515700000001,0.132793870348135,0.995360378151261,1.00724771908763,1.00192328931573,0.989988151260507,3.97678988588055,0.783273687459782,13178,14726
13179,276.5157,0.134059062424961,0.997533441776711,1.00298805522209,1.00175,0.992390780312124,1.9847795395776,1.09872578913455,13179,14726.9791968788
13180,277.5157,0.15048687394958,0.994501680672268,1.00221403361345,1.00248042016807,0.991281445378152,1.62281223385905,0.953076157474928,13180,14727.0207882353
13181,278.5157,0.1389673877551,0.998258926770709,1.00596103241297,1.00203741896759,0.992842980792317,3.37507734486952,1.15809724797839,13181,14728
13182,279.5157,0.135949061224489,0.996952530612244,1.00851020408163,1.00149551020408,0.990898775510204,4.56718463285646,0.902833689121131,13182,14729
